mz	time	mz.min	mz.max	p_0hr_01_1	p_0hr_01_3	p_0hr_01_5	p_0hr_02_1	p_0hr_02_3	p_0hr_02_5	p_0hr_03_1	p_0hr_03_3	p_0hr_03_5	mock_6hr_01_1	mock_6hr_01_3	mock_6hr_01_5	mock_6hr_02_1	mock_6hr_02_3	mock_6hr_02_5	mock_6hr_03_1	mock_6hr_03_3	mock_6hr_03_5	yf_6hr_01_1	yf_6hr_01_3	yf_6hr_01_5	yf_6hr_02_1	yf_6hr_02_3	yf_6hr_02_5	yf_6hr_03_1	yf_6hr_03_3	yf_6hr_03_5
101.5081	30.59568	101.5081	101.5082	15.0651	14.8243	14.3277	15.2913	13.6188	14.5087	14.0896	13.9499	14.3843	14.6038	14.3358	14.2947	14.5961	14.62	14.4677	13.9994	14.1215	14.0794	13.4477	14.3563	13.9505	14.2243	14.6102	14.5766	13.8475	14.1462	14.2194
101.5082	557.0466	101.5081	101.5083	13.6063	15.5866	14.2075	13.3767	13.9006	13.7093	13.9216	14.1381	13.6715	13.6475	13.8403	14.002	11.6019	13.5184	13.9502	13.8125	13.876	13.7069	15.1401	13.7447	13.8648	14.0968	13.7685	13.849	14.1152	13.8261	13.6831
101.9836	29.42	101.9835	101.9839	16.1411	17.5384	17.7479	17.2449	16.6105	17.0667	15.5503	16.0304	15.783	15.6582	15.7786	16.2871	15.1035	15.4069	15.3715	16.4825	16.0388	15.946	16.3254	15.7117	15.8522	15.6513	15.7257	15.0549	15.8508	16.2842	15.3537
102.0124	28.00837	102.0124	102.0127	18.4148	18.5231	17.5098	18.1334	16.7717	17.856	18.2899	18.0352	18.3489	18.0149	17.3189	17.5234	18.7324	17.916	17.7817	18.0652	17.9053	18.3272	17.8189	17.9515	17.9815	17.6694	17.8052	17.8613	17.925	17.8338	17.9753
102.0333	419.7212	102.033	102.0334	13.1184	17.3241	16.7226	17.451	17.9615	15.2507	15.8425	16.5384	16.6601	16.7522	16.8873	13.7294	13.9458	14.2218	14.5463	15.7824	16.3038	15.4238	16.5812	16.3296	16.4168	15.7272	15.0602	13.8876	16.6277	16.1397	15.9741
102.0334	47.19605	102.0334	102.0334	18.0636	18.5639	18.4573	18.4848	18.3698	18.7418	16.9396	16.4796	15.9121	17.0976	16.2357	16.2132	16.8602	16.9182	16.9454	16.7595	17.2351	17.0498	16.7751	17.4661	17.29	16.1409	16.7506	17.5403	16.7131	16.6144	16.7043
102.0448	58.70934	102.0447	102.0458	20.2107	20.001	20.0952	19.9479	20.0323	19.9889	17.9891	17.8295	18.0049	17.7573	17.7896	17.9993	18.0999	17.8236	18.151	17.8959	18.0004	17.8058	18.0067	18.1543	17.7016	17.8876	17.9418	17.5029	17.6872	17.9777	17.9618
102.0544	60.39506	102.0544	102.0544	19.0583	19.2171	18.5703	18.9105	19.2644	19.2375	20.6578	20.6224	20.6036	21.2569	21.2377	21.22	20.5269	20.6148	20.431	21.1326	21.1019	21.0184	21.2373	21.3656	21.3662	21.3376	21.1869	21.2245	20.9657	21.1058	21.1357
102.0908	50.77383	102.0906	102.091	18.7846	18.7955	18.2276	18.6886	18.9917	17.3736	18.6788	18.4877	18.6556	18.7039	18.7214	18.5686	18.545	18.844	18.6889	18.6409	18.544	18.5533	18.1231	18.1434	18.38	17.9948	18.3452	18.0718	17.9714	17.9101	18.0218
102.1273	53.06381	102.1269	102.1273	17.2769	18.5058	18.3275	18.6466	18.9119	18.1662	17.4751	17.3759	17.7972	18.344	18.1805	18.012	17.7205	17.6244	17.4481	17.4696	17.8141	17.6807	17.5875	17.3621	17.6013	17.2298	17.3102	17.1611	17.3705	17.37	17.6498
102.5081	16.14497	102.5078	102.509	11.6387	19.2537	19.6655	13.6076	19.2872	17.9352	18.2565	13.2152	18.4155	19.8506	19.0606	18.7217	18.6112	18.2286	17.9401	18.9183	18.7102	19.1285	18.7142	10.8589	13.1276	18.5538	19.2525	17.932	17.7974	18.2277	18.8276
102.5302	32.95656	102.5302	102.5305	14.4107	15.3665	14.6778	14.7538	12.3758	14.2439	14.1561	14.6224	13.569	14.4384	14.3344	14.2591	13.9777	14.1622	14.3248	14.2848	14.0432	14.1596	14.4246	14.0165	13.791	13.9262	14.0344	13.7562	14.1969	14.3306	14.442
102.5302	299.018	102.5302	102.5306	7.3769	15.3014	15.0446	15.1759	13.3534	13.1854	13.3357	14.0407	14.0654	16.6426	15.1857	15.0796	15.2671	15.4724	15.0651	15.2401	15.4243	13.4541	16.5271	14.7888	14.9391	14.3923	14.5441	14.4451	15.5665	12.9138	14.3309
103.0385	496.3234	103.0381	103.039	14.6589	14.5551	14.626	14.0129	13.7331	13.6474	14.1628	13.0983	12.4538	10.9926	12.0834	10.7547	14.8619	10.755	14.0882	13.118	10.8215	14.1149	11.0175	13.9402	13.859	13.3959	12.8685	13.5086	11.8991	11.7119	14.1132
103.0535	55.70071	103.0535	103.0535	18.0909	17.7645	18.8588	18.5861	18.4237	18.4272	18.833	19.7802	20.0844	20.745	20.608	20.6032	20.0387	19.9415	19.9867	20.4429	20.454	20.422	19.1312	21.0049	19.065	19.6359	17.1738	19.3058	18.8201	20.7076	19.2099
103.0537	376.0145	103.0535	103.0539	15.3236	14.916	15.2581	13.9269	14.9233	14.6787	15.5596	15.6739	15.5893	15.4075	15.4035	15.2085	14.9608	15.4209	14.9325	15.2225	15.3337	15.5893	15.6239	15.6987	15.837	16.0311	15.8142	15.8421	15.7565	15.9276	15.8431
103.0749	133.866	103.0739	103.0752	14.1575	15.1583	14.5857	14.2843	13.5054	13.9906	14.6548	12.8642	14.5558	15.2142	12.3219	15.6981	16.1767	13.6184	15.8227	11.5379	14.0301	16.4112	13.5215	15.3996	16.1824	13.8102	15.0382	16.0699	16.2654	13.2048	15.2533
103.0749	536.0005	103.0748	103.0749	14.3088	15.2797	14.0536	13.2284	12.8186	14.8114	14.8085	13.8705	9.9658	14.8596	14.9199	14.9598	15.0372	14.5794	15.0128	14.087	14.4012	14.2592	14.7716	14.4619	14.9353	13.5737	14.649	12.1684	14.4343	13.2505	14.8363
103.9548	500.4551	103.9547	103.9551	17.1918	19.1886	17.0374	17.5619	17.7047	17.684	17.8037	18.0591	17.9566	18.3072	17.9328	18.4085	17.6407	17.4941	17.5753	17.891	17.7659	17.7824	17.5681	17.6479	17.6095	17.5258	17.5577	17.5686	17.0937	16.7515	16.1556
103.9551	53.81943	103.9551	103.9551	17.5387	18.8191	17.9569	16.5008	17.0394	16.793	15.5091	15.4369	16.1621	15.2694	15.8754	18.0154	17.8587	15.4186	16.199	15.9993	16.4841	16.6315	16.252	15.7503	16.7115	17.3023	15.6968	16.1907	17.2916	15.6279	15.5544
104.0602	92.35292	104.0601	104.0605	17.2114	17.569	17.7684	17.4057	17.6669	16.831	12.0795	14.8689	13.3596	16.0856	13.7214	14.9202	10.0218	14.627	14.4061	14.2341	13.5204	12.1403	12.9517	12.3905	15.3437	11.4122	12.361	14.2247	12.6362	13.818	12.865
104.0601	512.4081	104.0597	104.0605	13.5342	14.2989	11.2445	13.4218	15.4757	15.3788	14.4935	14.6113	14.7925	14.9396	14.9383	14.4345	15.1241	15.8428	15.7073	15.2699	13.9762	13.5479	13.7285	15.5296	15.4104	15.2446	15.9133	15.255	14.818	13.7601	12.8605
104.1066	48.00357	104.1066	104.1066	23.0311	23.1332	23.0228	23.127	23.0398	23.1783	24.1478	24.2382	24.1944	24.4525	24.4712	24.4884	24.1919	24.2655	24.2117	24.3679	24.3373	24.4351	24.1138	24.17	23.9359	24.2602	24.2405	24.2405	24.2125	24.2173	24.1837
105.033	234.0029	105.0319	105.0332	13.0534	9.9658	14.0219	14.53	14.3533	14.551	13.7768	13.7209	13.6511	15.1512	15.195	15.518	14.0091	14.1478	14.097	14.3909	14.5008	14.4589	13.871	13.956	13.7127	8.9051	13.7277	14.0501	13.5318	13.3866	13.512
105.1035	47.82256	105.1035	105.1035	27.7737	27.8743	27.7636	27.5498	27.5399	27.6009	23.439	23.5529	23.5128	22.8912	22.8532	22.9122	23.5088	23.5787	23.5077	23.3001	23.3037	23.3587	23.2425	23.3104	23.0924	23.3039	23.2648	23.288	23.5295	23.512	23.4911
105.9531	504.4008	105.953	105.9535	16.0844	17.5249	15.6879	16.3145	16.5149	16.9625	16.3086	17.0064	16.849	16.7906	16.6231	16.68	16.426	16.2851	16.3668	16.6285	16.6156	16.6467	16.377	16.5334	16.8257	16.2654	16.2946	16.3083	16.4219	15.5825	16.083
105.9533	54.43364	105.953	105.9535	15.5625	16.4985	16.6774	14.9984	16.1775	15.0098	14.3662	15.9512	15.6195	16.2261	16.044	16.1238	14.5185	16.4246	15.9565	14.0574	17.0949	14.8599	15.4717	14.8701	15.5431	16.8773	14.3632	17.0202	14.1521	15.2297	14.5511
105.9579	29.13937	105.9563	105.958	14.8524	13.8091	14.9182	14.833	14.9519	15.1348	14.4411	14.422	14.9895	14.9878	14.4368	15.3853	14.9984	13.0993	14.9834	15.1317	14.5369	15.1437	14.2614	13.9964	14.7354	14.1616	15.3811	15.4537	13.2548	15.4729	15.2894
105.9625	33.19477	105.9625	105.9625	17.4971	17.0221	17.6059	17.7186	17.2885	17.756	17.0372	17.4587	17.4397	17.7252	16.6066	17.5169	17.3307	17.5487	17.7019	17.5432	17.2213	17.5885	17.4354	16.765	17.4439	17.476	17.1572	17.3647	17.2026	17.6186	17.1201
105.9625	398.5597	105.9625	105.9625	11.8465	13.8241	15.7418	14.0347	15.0984	14.2393	13.7368	14.816	14.6997	15.1017	12.5074	12.188	7.2574	12.6576	11.7852	12.8087	14.4074	14.0296	13.662	12.815	15.1836	12.9557	7.5416	12.5482	14.9243	15.4806	12.1575
106.0409	31.71245	106.0409	106.0409	14.4763	14.3959	14.7952	15.7292	15.2248	15.0821	14.9011	15.2961	14.6861	13.9416	15.1353	15.4536	15.2026	15.4019	15.1573	14.9559	14.553	14.9826	14.8335	15.7586	14.7677	15.2058	15.3744	15.5479	15.1835	14.7554	14.8206
106.0407	386.1419	106.0403	106.0409	7.804	16.7691	14.3574	16.1761	15.6172	15.1097	12.437	13.951	14.7827	15.6364	15.6677	15.9122	9.9658	14.1325	14.4155	14.3333	14.2717	13.9447	15.6817	14.7056	15.2783	12.9153	14.562	9.9658	15.1793	14.515	14.7207
106.1069	47.91442	106.1069	106.1069	23.7356	23.8481	23.7333	23.4957	23.5071	23.5508	18.981	19.3956	19.2762	18.4796	18.5856	18.6123	19.3067	19.2286	19.1341	18.8543	18.9281	19.0722	18.7644	18.9272	18.7443	19.1835	18.7514	18.9785	19.3168	19.2492	19.2066
106.9514	55.6493	106.9503	106.952	18.954	18.3753	18.3715	18.8567	18.8049	18.6608	19.4508	19.34	19.325	19.702	19.6852	19.8663	19.3603	19.1054	19.481	19.4974	19.4625	19.5567	19.5753	19.6252	19.842	19.7266	19.6193	19.6066	19.2557	19.5446	19.329
106.9913	484.4936	106.9913	106.9917	14.9429	17.3947	14.5573	9.9658	15.2852	15.1788	9.9658	12.8001	9.9658	11.7699	13.0345	14.2737	13.4318	15.2448	15.2591	17.2493	17.2818	17.2503	17.2984	17.2653	17.212	14.8932	14.1306	14.8739	14.5021	15.336	14.2335
106.9913	27.47339	106.9913	106.9917	14.5677	15.5254	14.3741	14.9183	14.6184	14.4135	13.4418	13.5381	14.184	15.0666	14.6256	14.7841	14.3268	13.7006	14.2653	13.2112	13.6688	11.5196	14.0494	13.9351	14.0587	14.183	14.4974	14.068	13.8853	13.9737	14.2924
106.9984	80.24169	106.9984	106.9984	14.3468	14.724	15.1159	14.7042	14.014	14.2085	12.7755	14.5238	12.91	11.2379	9.9658	10.3262	11.0676	12.7967	14.9423	13.4942	9.9658	9.9658	9.9658	15.5264	12.2537	11.0879	10.4802	14.9252	11.1472	10.4534	10.4143
107.0306	26.96439	107.0304	107.0314	14.2812	14.8297	14.2866	14.4289	12.2487	14.4632	14.8012	11.4181	15.0791	14.4912	14.3666	13.7041	15.8943	14.4877	13.764	14.0494	14.4092	14.1708	13.6401	14.8187	14.3518	14.1638	16.1777	15.4699	13.9927	13.893	15.97
107.0486	158.9426	107.0484	107.0488	17.2715	16.7591	17.0461	17.1103	16.8036	17.2681	13.9832	13.7967	13.8888	13.4546	14.3244	13.5518	11.8272	13.7416	14.1958	13.9705	12.9686	14.7272	14.9965	14.9288	14.5194	14.7131	14.9413	14.5576	12.7653	14.1296	15.2473
107.0486	478.6993	107.0486	107.0486	13.6846	13.499	14.7783	13.6975	14.0632	13.9592	14.1869	10.5924	13.4754	14.3866	12.8851	14.9354	11.2258	12.9829	10.7468	13.8295	13.3735	13.915	14.9955	13.2606	14.1709	10.8641	13.0139	10.7611	14.3789	10.704	10.8617
107.0599	105.0456	107.0599	107.0603	16.1317	15.7684	16.4356	13.6288	13.7158	16.0522	15.3678	9.1332	15.4538	15.4822	13.5903	15.5856	12.6422	14.4691	14.331	14.9308	15.5698	13.9247	12.9825	14.2068	13.891	14.4504	15.0225	14.2476	12.0266	14.1403	13.0778
107.0599	467.7436	107.0599	107.0599	12.3685	14.6283	14.304	12.1662	12.9749	14.741	14.0705	13.8905	14.1427	14.5678	12.8049	13.5983	10.3732	10.3707	10.047	13.9493	13.3766	12.3158	13.2231	14.8299	13.8644	15.9382	11.3945	15.8567	12.1704	14.0544	14.0538
107.0724	106.6356	107.0724	107.0725	17.3493	19.1469	19.1942	18.1041	20.2079	18.8856	19.2605	18.7185	18.1961	19.3833	15.3449	18.0919	17.2875	16.4528	18.0888	18.1618	18.2061	15.9411	18.1598	18.1835	16.2916	18.1382	17.4812	16.5246	18.1498	17.7658	17.6591
107.0724	458.4714	107.0724	107.0725	18.7712	18.2555	15.215	15.182	17.8081	16.1201	17.3948	18.5636	17.5584	19.1716	19.7655	18.1039	19.81	18.4302	19.9172	16.0737	15.955	15.5627	15.1583	17.5915	18.4415	18.6107	16.4086	19.7487	19.0957	17.6449	17.7561
107.085	97.38102	107.085	107.0852	13.0773	15.6906	15.7581	15.9538	15.9826	14.3455	9.6402	12.7187	15.0097	15.3165	13.4312	14.1657	13.4314	15.1688	13.9467	15.3965	13.5524	13.3743	13.36	14.8818	15.0362	15.0709	11.6825	14.9107	14.8544	13.7087	12.658
107.085	447.6209	107.085	107.0852	13.5496	15.1523	11.9447	12.9111	14.5397	14.6477	15.0207	15.7247	16.1787	14.7398	15.4645	14.6562	14.4042	15.5342	15.4913	14.567	15.0429	15.3946	14.9607	13.7014	15.3696	16.4459	14.6412	14.7107	14.9738	14.6386	14.6172
107.9528	29.02385	107.9528	107.9528	15.5816	16.3348	16.7171	16.144	17.322	16.9225	16.571	16.6324	16.7867	16.6872	16.2707	16.9429	16.4916	16.8563	16.1793	17.0238	16.6958	16.8633	17.2392	16.8445	16.4543	16.6982	15.905	16.5695	16.4871	16.1907	16.9144
107.9594	29.21575	107.9591	107.9595	16.7054	16.7696	17.3947	17.1543	16.8493	16.7538	17.5028	17.3706	16.6436	17.798	16.6682	16.2147	16.8634	17.109	17.0347	17.3153	17.0328	16.6824	16.9097	16.9639	17.0737	17.1693	16.8834	17.2242	17.4928	17.5362	17.1279
108.0087	164.0968	108.0087	108.0087	12.938	14.7693	15.0401	15.2983	15.0205	15.1864	15.2782	15.1574	15.1007	15.5339	15.5782	15.5388	15.1565	15.2982	15.3479	15.37	15.3122	15.4487	15.2367	15.3696	15.3673	15.3985	15.3646	15.3524	15.2896	15.2711	15.0274
108.0677	101.0791	108.0656	108.0682	16.7633	17.9572	15.0452	15.4046	15.5915	15.8785	14.0674	16.1476	14.2343	15.6153	15.7044	13.7402	14.0836	14.766	15.3095	14.9112	14.0627	16.2243	14.1834	15.062	14.6348	13.5189	14.4409	13.185	14.1565	14.1553	15.1017
108.0677	342.8165	108.0677	108.0677	13.2789	15.4036	14.8248	14.1846	14.5772	15.8767	12.6237	15.0592	13.5165	14.9182	15.0257	9.9658	14.7517	14.6843	13.0435	14.1293	11.6395	15.6363	14.4026	15.276	14.1707	13.866	15.2022	13.7973	14.2439	14.5623	13.0802
108.0677	535.3554	108.0677	108.0686	9.8767	14.8739	13.5941	14.5257	14.7296	14.9586	14.3052	13.8331	13.9846	13.9273	15.8699	13.8613	13.8727	14.4652	13.851	15.3151	14.8469	14.8886	14.5684	15.0665	13.9599	13.927	15.6082	13.7183	15.5576	14.9385	13.8702
108.0758	492.5332	108.0758	108.0759	13.7621	14.5056	15.7279	16.3092	13.0751	14.5751	13.7879	12.5139	14.891	13.1331	13.7063	15.5001	14.9065	13.5218	13.7993	14.0729	13.7885	12.6729	14.5573	12.7675	14.3707	15.6365	12.4297	16.1317	13.9718	15.2715	9.5804
108.0804	97.21162	108.08	108.0809	18.0753	19.3824	19.251	19.2188	15.9754	19.3186	19.0552	19.0771	18.1373	19.2469	19.2261	17.6169	16.059	17.1098	17.1731	17.178	19.1097	18.0224	17.275	17.5174	17.3422	17.6449	17.7324	13.9384	18.0194	17.9658	18.1121
108.0802	541.0262	108.08	108.0805	18.0116	18.0468	15.4326	18.1366	18.2394	18.143	18.0776	17.9759	16.076	18.1021	18.1686	18.0504	18.1213	18.0147	18.0129	18.0259	17.3894	17.9852	17.9951	17.774	17.9604	18.1052	16.2745	18.0503	18.079	15.2025	15.2553
108.517	60.05707	108.5169	108.5174	14.7508	16.1386	15.4753	15.8794	16.1329	16.3257	17.1614	17.6004	15.2336	14.272	16.0847	16.2448	16.8585	17.3299	17.0978	11.0233	10.8207	13.7577	17.3751	10.989	17.773	11.5142	17.7658	17.6074	17.237	16.6862	16.8463
108.5169	333.6393	108.5169	108.5172	12.6145	14.3811	14.9513	16.2513	15.2654	16.1876	11.1546	14.5415	11.2929	14.8978	14.7943	13.3331	14.3565	13.2517	10.7991	13.4357	12.5887	12.9595	14.0975	11.1186	12.4001	10.9764	10.7836	13.8869	13.2609	14.7627	15.4004
108.536	38.53194	108.5357	108.5362	19.0474	18.9576	19.058	19.1996	19.2409	19.109	16.7317	15.6306	16.4971	16.1257	15.8057	16.1446	15.0903	15.0473	15.6972	16.0415	15.4799	16.7775	16.2974	16.3569	16.2589	15.5177	16.1981	15.7434	16.0815	15.6541	16.5314
108.9252	29.59732	108.9252	108.9252	15.3586	15.6115	16.4337	17.3765	16.5729	16.6897	15.8328	16.1553	16.0026	16.1677	15.976	14.4449	15.4414	15.9499	16.1999	14.337	15.8291	16.3815	14.3395	16.2987	16.037	16.1271	16.0056	15.9971	16.0383	16.0017	15.7237
108.9504	29.23094	108.9501	108.9505	17.2525	17.3889	17.2653	17.1299	17.7205	17.2956	17.7273	17.3778	17.7928	17.5713	17.5491	17.9364	17.5218	17.7503	17.7781	17.5303	17.4299	17.237	17.6161	17.2387	17.2036	17.4639	17.5749	18.1416	17.3256	17.4751	17.4048
109.0219	44.7504	109.0219	109.0219	11.749	13.4244	13.6573	14.5739	12.6407	13.5068	13.7784	14.7183	12.2035	14.596	13.8561	13.1939	13.8659	10.8753	12.8003	10.7257	13.3549	11.1788	12.2888	13.2794	12.9095	13.8931	13.4691	14.196	13.1938	13.6539	14.2114
109.0219	328.4645	109.0216	109.0221	13.897	15.3316	11.823	14.351	15.8724	15.99	15.6812	15.8803	9.9658	16.1058	16.0039	15.4191	13.8595	14.3911	14.302	14.9676	15.862	15.8417	15.7957	13.31	14.4909	14.5189	15.0986	14.3778	12.1876	15.8064	15.5112
109.0279	132.3876	109.0279	109.0279	13.9551	15.4038	15.4323	15.7591	15.6119	15.6984	15.058	16.0737	16.2782	15.9576	16.7993	15.8951	15.1369	16.3031	15.3927	15.4828	15.2133	15.5468	16.8033	17.2665	16.7227	16.6601	16.6616	16.7678	16.216	15.4717	16.5191
109.0408	51.70733	109.0393	109.0412	16.6655	14.4338	11.949	11.9235	14.8691	12.8504	12.6493	11.8624	13.7952	14.1441	13.124	14.0535	9.9658	14.4812	13.454	14.0767	9.857	9.9285	12.8993	13.5431	13.1162	12.9478	9.1787	14.1087	12.8546	12.7575	12.3629
109.0409	301.8181	109.0408	109.0412	15.22	14.8257	14.2171	13.8837	15.7255	16.3832	13.314	12.8097	14.967	15.1435	15.3742	15.3	14.17	12.141	13.4394	13.2561	15.172	14.2707	14.0554	15.5652	14.7063	13.9078	14.788	14.9847	13.5593	13.6639	13.9233
109.0408	540.4876	109.0408	109.0409	14.3032	14.2164	14.4144	14.7821	9.9658	14.7695	13.5126	12.6232	14.1175	14.7152	12.8395	14.5768	14.403	14.5053	14.2642	13.1654	12.2686	12.1856	12.4687	13.639	9.9658	14.0591	10.5532	14.0045	13.5905	13.1619	11.2857
109.0503	359.2492	109.0503	109.0506	11.5988	14.2029	12.9319	14.0223	12.1268	13.2739	13.1255	12.7223	12.5709	14.6255	12.0105	12.6839	12.4437	12.9944	12.5039	13.085	13.1849	12.9171	12.8218	12.4555	13.972	13.2443	13.9636	14.3782	13.3669	13.4906	13.0949
109.0756	494.9644	109.0752	109.0757	17.6495	18.9788	20.8953	21.0168	20.5914	20.6044	17.0969	19.27	9.9658	17.4208	18.0341	17.7849	21.0521	19.1214	19.7607	20.4438	20.8089	19.9613	20.9227	20.597	20.8166	20.4826	20.7669	20.7207	9.9658	17.8413	19.9044
109.0756	30.07422	109.0752	109.0761	18.0339	18.2301	18.7717	19.3015	18.8705	18.8527	19.6623	19.374	19.3969	19.657	19.3361	18.1206	18.8276	19.4723	19.4323	19.1917	19.2152	19.5231	19.3847	19.3285	19.0645	19.2753	19.1524	19.5315	19.6152	19.5299	18.9151
109.1006	86.04232	109.1004	109.1011	13.971	16.0146	15.3397	15.864	15.3492	15.7441	15.209	15.9118	15.9342	15.7717	15.4972	15.7842	15.6769	14.4659	14.3362	15.7605	15.4423	15.9366	15.4764	15.7251	15.8031	14.1775	14.6497	15.8853	15.1416	14.6619	14.6903
109.9582	28.385	109.9582	109.9582	16.0753	16.5892	17.3866	16.8146	17.153	16.864	16.4636	16.6403	17.1203	16.0044	16.5158	17.2437	17.1708	16.9242	16.7865	16.068	16.5935	16.6807	16.8594	16.6858	16.981	16.9531	17.5498	17.5793	17.144	17.5545	16.801
109.9781	445.8723	109.9778	109.9783	16.2595	20.6397	20.6857	20.4822	20.3905	13.4751	20.1873	13.5549	20.1581	19.0602	14.8148	16.6706	18.2262	17.0319	14.8914	20.5394	20.5552	20.5711	20.6212	18.9889	17.8233	17.0475	17.0241	17.1127	9.9658	9.9658	9.9658
109.9781	53.96136	109.9765	109.9783	15.6641	15.1219	15.6461	15.5697	15.2598	15.6299	15.9904	16.2888	15.5605	15.4767	11.5427	15.558	16.1697	16.1685	15.3304	15.5554	15.493	15.9624	16.9154	15.9089	15.7105	16.7237	16.2911	16.7655	15.6435	15.7131	15.6666
109.9887	30.92855	109.9883	109.9902	15.4199	15.3624	15.0805	15.2927	15.2101	13.2729	14.8036	14.4021	15.0143	14.8356	14.2908	15.5048	15.1169	15.0124	15.1737	14.2683	14.0338	14.67	14.6285	15.3088	13.2548	14.7992	14.4381	14.6623	14.9386	14.5389	14.3498
109.995	526.4278	109.9948	109.9953	14.8572	17.467	17.6622	14.77	14.8157	14.4999	14.5701	14.408	14.3269	14.8292	14.9565	14.6204	14.7118	14.5737	14.4799	14.8884	15.065	15.026	15.2846	14.8164	14.383	14.5119	14.6222	14.655	14.3413	14.1336	14.568
110.0083	539.5168	110.0083	110.0084	16.2571	16.9402	16.7421	16.6141	16.6415	16.4656	16.6706	16.8523	17.2966	16.6013	17.3047	16.8712	9.9658	16.5928	16.9147	16.4471	17.1766	17.2142	17.1488	17.2002	16.3573	17.3124	17.3211	17.3013	18.1119	16.3159	17.072
110.0084	39.35577	110.0083	110.0088	19.1512	19.2305	18.8656	19.2158	18.9877	19.219	17.3178	17.0245	16.906	16.9723	16.7273	16.5024	17.4788	17.1811	17.4824	17.2015	17.9345	17.4585	18.0325	17.5812	17.9962	17.9887	17.5698	17.8072	17.9987	16.3997	18.1621
110.0196	38.76167	110.0192	110.0199	18.8186	17.7057	17.8291	17.7989	17.662	17.8464	17.8645	17.5736	17.143	17.4616	18.6337	18.2766	17.0107	16.9275	17.4651	17.7837	17.6656	16.0068	17.8798	17.6172	18.1756	17.6663	18.1111	18.0706	16.5464	17.2177	17.892
110.0423	71.98094	110.0423	110.0423	16.5162	16.9747	16.8653	17.0024	16.8522	16.674	14.3133	14.8404	12.3921	13.7019	16.2378	14.4468	13.2283	14.5285	12.7968	14.2362	9.7416	13.8777	9.9658	12.8499	13.1219	9.9658	13.5773	9.9658	9.9658	9.9658	14.0509
110.0597	76.11196	110.0594	110.0618	16.3094	17.7231	14.7371	15.2579	16.3889	17.6406	14.5697	14.7897	14.0917	15.0795	17.3226	17.4534	15.7862	14.1856	16.1286	13.8093	16.5472	14.5996	17.0347	14.9175	16.4276	15.0107	15.7458	15.0822	15.4047	15.0407	15.6823
110.0709	156.6943	110.0707	110.0725	17.6495	12.0597	15.3557	16.089	15.5536	15.8643	17.5006	17.1419	16.8459	17.6909	17.9021	14.7948	17.7704	17.3399	17.0655	17.2102	17.5207	17.6416	17.6803	17.4426	17.7245	17.4591	17.5118	17.4333	17.1161	17.13	17.0269
110.0708	533.9397	110.0707	110.0712	14.9459	12.1869	14.0791	14.7733	14.6972	14.3693	13.7206	11.0589	12.1251	13.3478	13.1403	13.9776	14.9724	12.9184	14.1119	14.1789	11.1193	13.5658	14.2313	13.7984	13.1574	11.2712	10.4291	13.0058	13.9317	13.2342	12.3891
110.0791	30.859	110.0788	110.0794	13.3994	15.2576	13.9187	15.0567	15.4647	14.0042	15.7415	15.5701	16.3098	15.295	15.295	14.3866	14.7388	15.9229	14.647	14.7605	15.487	13.6475	15.7396	15.1077	15.3102	14.9569	14.541	15.4277	14.4951	15.2735	15.1872
110.5209	34.08751	110.5193	110.5215	14.11	13.8734	14.383	14.4704	14.2768	13.8879	16.2876	16.2387	14.0639	14.6809	15.275	14.079	14.5094	14.3107	13.9285	13.813	13.5484	14.0105	15.4106	16.2802	15.24	15.4333	15.5106	13.908	14.3001	15.6891	14.5888
110.922	27.65911	110.9217	110.9221	14.9638	15.563	15.7844	15.7654	15.1521	15.4711	15.4493	15.6272	15.3014	15.3961	13.4126	15.7125	15.7656	13.4954	15.3414	15.6004	15.4448	15.5953	15.6009	15.2684	15.5868	15.3052	15.4481	15.1552	15.7974	15.7903	15.734
111.0091	480.7472	111.0087	111.0096	15.3341	16.2636	16.0488	15.5843	15.8131	15.9373	13.7825	14.531	12.3051	15.7067	14.5227	14.5287	12.7019	15.6644	14.612	15.4362	15.8538	15.4079	15.5704	14.8945	15.4819	14.0579	13.7743	14.709	15.7843	14.2728	13.5246
111.0198	19.4369	111.0197	111.0198	19.7102	18.5039	19.005	19.1463	18.8007	18.1648	18.7089	18.7968	18.8634	18.9472	19.0313	18.7123	19.2106	19.1332	19.088	18.8805	18.614	18.7921	18.9081	18.3814	18.6736	19.0154	19.1299	19.1691	18.9352	19.0182	19.3228
111.0387	53.21344	111.0383	111.0392	18.85	18.5776	18.4717	18.4672	18.5317	18.6846	15.9639	15.715	15.5924	15.759	16.1363	15.7082	15.4158	15.4816	15.886	15.5927	15.3949	15.2049	16.3686	16.1251	15.5438	15.8978	16.0095	16.235	15.5607	16.1651	16.3978
111.0387	426.7732	111.0387	111.0387	14.4561	15.5771	12.9724	15.8299	14.2753	14.2121	15.7098	14.0637	15.1768	9.9658	11.5158	13.8089	13.0138	9.9658	12.9359	15.8228	14.6534	13.2308	16.2698	15.5769	16.168	9.9658	12.9739	16.1318	15.5018	9.9658	15.3625
111.0556	124.2069	111.0547	111.0591	12.151	17.2303	14.3419	16.269	13.9472	16.3296	16.0718	15.5775	12.2156	12.9346	15.2568	15.9092	16.1276	15.7217	15.6777	11.2302	16.7021	14.6874	14.162	15.6566	15.9386	12.4652	16.004	15.9672	15.952	15.4418	14.4465
