vax05_pos_metabo_feature	ZV1-01-d0	ZV1-04-d0	ZV1-05-d0	ZV1-06-d0	ZV1-08-d0	ZV1-09-d0	ZV1-10-d0	ZV1-11-d0	ZV1-12-d0	ZV1-13-d0	ZV1-14-d0	ZV1-15-d0	ZV1-16-d0	ZV1-17-d0	ZV1-18-d0	ZV1-19-d0	ZV1-20-d0	ZV1-21-d0	ZV1-22-d0	ZV1-25-d0	ZV1-26-d0	ZV1-27-d0	ZV1-29-d0	ZV1-31-d0	ZV1-32-d0	ZV1-33-d0	ZV1-34-d0	ZV1-35-d0	ZV1-36-d0	ZV1-37-d0	ZV1-38-d0	ZV1-39-d0	ZV1-42-d0	ZV1-43-d0	ZV1-44-d0	ZV2-01-d0	ZV2-02-d0	ZV2-03-d0	ZV2-04-d0	ZV2-05-d0	ZV2-06-d0	ZV2-07-d0	ZV2-08-d0	ZV2-09-d0	ZV2-10-d0	ZV2-11-d0	ZV2-12-d0	ZV2-14-d0	ZV2-15-d0	ZV2-16-d0	ZV2-17-d0	ZV2-19-d0	ZV2-20-d0	ZV2-21-d0	ZV2-22-d0	ZV2-23-d0	ZV2-24-d0	ZV2-25-d0	ZV2-26-d0	ZV2-27-d0	ZV2-28-d0	ZV2-30-d0	ZV2-31-d0	ZV2-32-d0	ZV2-33-d0	ZV2-34-d0	ZV2-35-d0	ZV2-36-d0	ZV2-38-d0	ZV2-39-d0
row1765_437.1896_87	27.976999999999997	27.86	28.038	27.131999999999998	27.54	27.999000000000002	28.261999999999997	26.583000000000002	27.316	27.636999999999997	28.029	27.926	28.526	27.144000000000002	28.581999999999997	28.918000000000003	26.883000000000003	27.362	27.941	27.699	28.521	28.033	22.046999999999997	28.034000000000002	27.408	27.469	28.605	27.074	27.14	27.284000000000002	27.679000000000002	27.259	26.000999999999998	22.388	27.441999999999997	28.109	28.324	28.266	24.381999999999998	28.08	28.101999999999997	28.399	27.895	26.136	27.68	27.448	23.839000000000002	25.311	27.951999999999998	22.143	27.97	27.901999999999997	28.021	27.914	28.051	27.645	28.44	27.906999999999996	28.2	25.079	28.355999999999998	27.399	27.756	28.419	27.984	27.473000000000003	27.677	28.109	27.868000000000002	28.239
row1766_437.193_554	22.895	23.955	23.648000000000003	21.723000000000003	23.39	23.676	23.621	22.956999999999997	23.798000000000002	22.488000000000003	23.55	24.076999999999998	24.816	22.112	23.143	23.785999999999998	23.193	23.194000000000003	22.500999999999998	22.004	22.68	21.436	21.436999999999998	22.697	21.778000000000002	22.408	22.698	22.281999999999996	22.116	22.884	22.651999999999997	22.138	22.447	22.525	22.397	22.125999999999998	22.338	22.241999999999997	21.471999999999998	22.136	22.243000000000002	22.861	21.526999999999997	21.53	22.018	21.23	21.625	21.314	22.115	21.932	21.941999999999997	22.035	21.889	21.491999999999997	22.525	21.555999999999997	22.705	22.545	23.105	21.351999999999997	22.529	21.945999999999998	22.191999999999997	22.531999999999996	22.548000000000002	21.665	22.134	22.311999999999998	21.752	22.609
row1767_438.1974_87	25.697	25.221999999999998	25.923000000000002	26.359	25.093000000000004	25.813000000000002	26.133000000000003	23.590999999999998	25.136	25.366999999999997	25.7	25.62	26.468000000000004	24.929000000000002	26.487	26.805999999999997	24.568	25.308000000000003	26.031999999999996	25.581	26.406999999999996	26.004	25.459	26.287	25.171	25.36	26.546999999999997	24.921	24.978	25.288	25.587	25.19	26.206	26.535	25.2	26.013	26.31	26.311	25.208000000000002	26.02	26.000999999999998	26.386999999999997	25.88	25.589000000000002	25.608	25.429000000000002	25.743000000000002	25.566	25.915	25.679000000000002	25.875	25.898000000000003	26.14	25.807	25.980999999999998	25.631999999999998	26.309	25.853	26.226999999999997	25.489	26.362	25.217	25.736	26.337	25.932	25.271	25.708000000000002	26.066999999999997	25.914	26.273000000000003
row1768_438.2958_596	24.48	24.101999999999997	24.945	23.399	24.502	24.728	24.508000000000003	24.022	24.156999999999996	24.695999999999998	24.568	24.421999999999997	24.406	24.96	24.500999999999998	24.063000000000002	24.585	24.533	23.903000000000002	24.488000000000003	24.558000000000003	25.05	24.337	22.63	23.895	23.616	24.86	24.865	23.863000000000003	22.599	23.842	24.008000000000003	23.634	22.67	22.329	24.239	24.23	23.878	23.909000000000002	21.238000000000003	21.980999999999998	21.735	23.258000000000003	23.336	23.56	23.384	22.674	18.04	23.598000000000003	23.683000000000003	23.932	21.574	23.822	22.941	23.906	24.138	23.395	23.324	22.468000000000004	22.975	24.289	23.506	24.063000000000002	21.084	23.56	0.0	20.179000000000002	23.873	22.828000000000003	23.180999999999997
row1769_439.0414_85	24.250999999999998	24.866999999999997	26.184	26.122	25.149	25.932	22.645	27.272	26.644000000000002	24.404	23.921999999999997	25.47	23.634	25.480999999999998	24.879	27.322	24.521	24.136999999999997	27.572	28.035999999999998	27.541	26.698	22.37	27.339000000000002	25.980999999999998	25.897	24.281999999999996	24.59	26.075	24.698	23.873	25.182	26.183000000000003	27.447	28.526	26.901	26.923000000000002	25.64	25.824	26.625	26.386	26.655	25.89	24.224	26.031	26.584	26.688000000000002	26.936999999999998	27.474	27.034000000000002	26.496	26.846999999999998	26.051	26.285	27.794	26.116	26.691	26.76	26.054000000000002	25.621	26.345	25.480999999999998	24.761	26.11	24.819000000000003	25.559	25.864	24.061	24.544	26.906999999999996
row1770_439.1721_94	26.552	22.555999999999997	0.0	25.113000000000003	23.471	21.893	24.588	23.256999999999998	24.929000000000002	26.197	23.87	21.628	0.0	23.463	25.456	24.991	22.324	23.781999999999996	24.572	25.62	25.453000000000003	25.361	25.986	26.122	24.704	25.182	25.815	22.831999999999997	23.096999999999998	23.951	23.570999999999998	24.076	25.895	23.028000000000002	23.982	25.804000000000002	25.22	24.456	25.06	24.169	23.901	25.48	24.149	22.859	25.766	25.070999999999998	25.774	25.557	25.024	21.426	26.000999999999998	24.226999999999997	26.191	23.049	24.449	24.919	22.326999999999998	25.183000000000003	22.04	25.844	23.014	25.959	26.546	23.726999999999997	23.13	22.274	24.116999999999997	21.999000000000002	23.928	26.198
row1771_440.8698_51	23.879	23.497	23.197	23.21	22.898000000000003	23.217	23.386	23.021	23.428	23.395	22.971999999999998	23.43	23.076999999999998	23.250999999999998	23.56	23.57	23.035	22.941999999999997	23.174	23.043000000000003	23.436999999999998	23.228	22.991999999999997	23.419	23.406999999999996	23.176	23.269000000000002	23.156	23.163	23.146	23.15	23.122	23.208000000000002	23.384	23.014	23.18	23.261	23.064	23.343000000000004	23.004	23.101999999999997	23.206999999999997	23.064	23.384	23.051	23.121	22.889	23.326	23.165	23.121	23.136	22.927	22.97	23.07	23.223000000000003	23.087	23.324	22.865	22.864	22.962	22.991	22.891	22.971999999999998	22.857	22.741999999999997	22.578000000000003	22.983	22.695	22.822	22.406999999999996
row1772_441.2102_74	29.879	29.924	29.965999999999998	29.351	29.88	30.186999999999998	30.016	29.447	29.622	30.346999999999998	29.642	30.051	30.064	29.871	29.46	29.471	30.188000000000002	29.888	29.38	29.66	29.871	29.715	30.174	29.638	29.913	29.801	29.891	30.046	29.883000000000003	30.034000000000002	29.691	30.063000000000002	29.553	29.328000000000003	29.296	29.838	29.35	29.897	30.165	29.718000000000004	29.217	29.848000000000003	29.5	29.816999999999997	29.750999999999998	29.941999999999997	29.34	29.391	29.276	29.641	30.353	28.476	30.706	29.618000000000002	29.409000000000002	29.399	29.500999999999998	29.448	29.019000000000002	30.564	30.811999999999998	29.535999999999998	29.811	28.975	28.898000000000003	28.739	29.121	29.215	29.424	29.421999999999997
row1773_441.2099_494	26.17	24.99	24.624000000000002	24.72	25.462	24.66	24.386	24.926	25.375	24.975	24.14	24.346	24.359	24.184	24.146	23.948	24.820999999999998	24.494	24.386999999999997	24.26	25.171	24.415	24.99	24.56	24.688000000000002	24.039	24.781999999999996	24.613000000000003	24.441999999999997	24.627	24.338	24.872	23.921	23.171	24.868000000000002	24.796	24.029	25.156999999999996	25.763	24.413	24.004	24.723000000000003	24.098000000000003	24.747	24.677	24.732	24.046	24.046999999999997	24.146	24.491	25.379	23.475	25.776	24.375	24.248	24.456	24.2	24.406	24.531999999999996	25.737	25.976	24.993000000000002	25.146	24.156	24.426	24.408	24.569000000000003	24.57	24.566999999999997	25.018
row1774_442.2131_75	27.723000000000003	27.533	27.622	27.074	27.642	27.859	27.668000000000003	27.221999999999998	27.364	28.096	27.255	27.745	27.698	27.514	27.094	27.15	27.901999999999997	27.576	26.959	27.318	27.575	27.371	27.929000000000002	27.366	27.697	27.486	27.579	27.721999999999998	27.628	27.813000000000002	27.336	27.822	27.214000000000002	27.0	27.166	27.623	27.096	27.666999999999998	28.057	27.458000000000002	26.853	27.595	27.23	27.56	27.551	27.695999999999998	27.058000000000003	27.139	26.933000000000003	27.394000000000002	28.256	26.21	28.468000000000004	27.371	27.179000000000002	27.155	27.259	27.17	26.865	28.385	28.604	27.329	27.581	26.768	26.685	26.564	26.896	26.997	27.225	27.24
row1775_442.2133_491	23.725	22.339000000000002	21.936999999999998	22.218000000000004	22.866	22.2	21.638	22.273000000000003	22.513	22.378	21.322	21.988000000000003	21.279	21.853	21.603	22.511	22.139	22.034000000000002	21.49	21.791	22.559	21.61	22.444000000000003	21.901999999999997	22.118000000000002	21.57	22.06	21.874000000000002	21.649	22.131	21.741	22.366999999999997	21.024	20.82	22.219	22.116	21.574	22.561	23.199	21.774	21.511999999999997	22.098000000000003	21.441	22.284000000000002	22.186999999999998	22.256	21.388	21.485	21.14	21.643	23.107	21.549	23.368000000000002	21.796	21.72	21.903000000000002	21.7	22.013	21.842	23.364	23.566999999999997	22.56	22.798000000000002	21.973000000000003	22.049	22.011999999999997	22.401	22.273000000000003	22.186	22.665
row1776_442.8807_124	25.375	23.828000000000003	23.892	26.033	24.846999999999998	0.0	23.641	24.665	24.802	24.331999999999997	24.188000000000002	24.214000000000002	0.0	21.906	24.419	24.656	0.0	25.653000000000002	24.121	25.485	25.092	24.533	23.268	24.403000000000002	23.6	24.250999999999998	23.97	25.02	23.584	26.02	22.851999999999997	23.343000000000004	25.098000000000003	24.694000000000003	26.488000000000003	24.511999999999997	24.544	24.945999999999998	25.449	24.491999999999997	24.218000000000004	24.22	23.476999999999997	24.039	24.343000000000004	21.563000000000002	24.541999999999998	24.835	24.801	24.736	24.244	24.506	23.848000000000003	23.834	25.055	24.456	24.748	24.439	24.663	24.456	23.912	23.324	23.587	24.008000000000003	24.368000000000002	24.243000000000002	23.549	24.594	24.340999999999998	24.641
row1777_443.1616_43	23.441999999999997	24.677	22.844	24.544	23.837	24.933000000000003	24.374000000000002	24.0	25.465999999999998	25.111	24.680999999999997	25.706	24.92	25.079	24.925	25.654	23.668000000000003	25.035	24.338	24.904	24.113000000000003	24.406	24.226999999999997	25.3	24.406	24.21	24.254	24.373	24.331	24.706	25.061	24.315	24.775	25.095	21.701999999999998	21.073	24.035999999999998	24.215999999999998	24.039	22.221	23.736	23.636	23.89	24.614	23.845	23.708000000000002	23.525	24.54	23.838	21.734	24.307	23.709	23.593000000000004	23.933000000000003	23.64	24.076	24.090999999999998	23.741	23.589000000000002	23.612	23.575	22.91	23.783	23.816999999999997	23.683000000000003	23.96	23.879	23.455	23.451	23.177
row1778_443.2148_75	24.936	24.405	24.6	24.266	24.574	24.997	24.743000000000002	23.934	24.358	25.237	24.177	24.848000000000003	25.089000000000002	24.514	24.011999999999997	24.162	24.980999999999998	24.493000000000002	23.889	24.346	24.660999999999998	24.373	24.969	24.246	24.611	24.396	24.475	24.715	24.668000000000003	24.844	24.368000000000002	24.84	24.342	24.145	24.456	24.744	24.026999999999997	24.901	25.241	24.679000000000002	23.86	24.822	24.253	24.744	24.739	24.865	24.171	24.201999999999998	24.016	24.598000000000003	25.500999999999998	22.694000000000003	25.682	24.406999999999996	24.198	24.139	24.339000000000002	24.303	23.81	25.654	25.875	24.476	24.715999999999998	23.869	24.195	23.156999999999996	23.967	24.073	24.4	24.421
row1779_443.2193_107	24.99	24.558000000000003	24.564	24.27	24.872	25.008000000000003	24.703000000000003	24.566999999999997	24.675	25.331999999999997	24.266	25.043000000000003	24.941999999999997	24.57	24.3	24.416	24.973000000000003	24.627	24.171999999999997	24.608	24.925	24.514	25.129	24.42	24.754	24.526	24.77	24.735	24.776999999999997	24.831999999999997	24.561	24.825	24.487	24.180999999999997	24.659000000000002	24.79	24.3	24.945999999999998	25.354	24.736	24.17	24.835	24.415	24.848000000000003	24.886999999999997	24.958000000000002	24.215	24.42	24.199	24.718000000000004	25.523000000000003	23.585	25.68	24.518	24.403000000000002	24.291	24.47	24.478	24.272	25.729	25.811	24.595	24.891	24.19	24.218000000000004	23.965999999999998	24.309	24.302	24.53	24.487
row1780_444.1651_43	21.113000000000003	22.168000000000003	21.079	21.93	21.215999999999998	22.151999999999997	21.899	21.369	23.268	22.840999999999998	22.316999999999997	23.533	23.206999999999997	21.023000000000003	22.858	23.145	23.541	22.868000000000002	23.131	22.601	21.743000000000002	21.814	21.659000000000002	22.182	21.473000000000003	21.601999999999997	21.704	21.682	23.076999999999998	23.287	22.753	22.003	22.354	22.311999999999998	21.936	22.241999999999997	21.816999999999997	21.616999999999997	21.865	20.846	20.772	20.993000000000002	22.608	22.218000000000004	21.399	21.254	20.829	21.863000000000003	21.083000000000002	20.301	21.660999999999998	20.976999999999997	21.873	21.028000000000002	21.072	21.279	21.448	21.084	21.002	21.171999999999997	22.739	21.346999999999998	21.243000000000002	20.625	20.822	21.454	21.479	20.74	20.576	20.046
row1781_445.0635_83	26.986	26.375	26.308000000000003	27.281999999999996	25.932	26.115	26.493000000000002	27.46	27.295	25.55	26.381999999999998	26.561	25.614	26.369	27.831	27.676	22.458000000000002	24.46	27.353	27.983	27.906999999999996	27.593000000000004	0.0	28.086	25.804000000000002	26.671	26.088	26.57	26.136999999999997	24.357	25.82	25.958000000000002	27.5	29.296	28.754	26.923000000000002	27.509	27.471	27.674	27.398000000000003	26.677	26.965999999999998	26.043000000000003	27.303	27.215999999999998	27.386999999999997	27.629	26.725	27.226	26.410999999999998	26.764	26.713	26.313000000000002	26.239	27.486	26.961	27.334	26.749000000000002	26.879	27.27	26.656999999999996	25.285999999999998	26.129	26.131	25.253	26.079	26.329	26.622	26.35	26.500999999999998
row1782_445.2755_84	20.147000000000002	24.502	24.789	25.524	23.6	25.441999999999997	26.000999999999998	24.804000000000002	24.901999999999997	25.848000000000003	25.083000000000002	25.125999999999998	24.903000000000002	25.358	25.473000000000003	25.747	25.569000000000003	25.834	25.785	25.513	25.679000000000002	25.774	26.031999999999996	25.499000000000002	25.701999999999998	25.156	25.959	25.464000000000002	25.21	25.65	25.276	25.478	25.601999999999997	24.578000000000003	24.843000000000004	23.473000000000003	25.225	25.421999999999997	25.284000000000002	25.105	25.549	25.515	25.394000000000002	25.015	25.428	25.174	25.225	25.406	25.305	25.355999999999998	25.128	25.241999999999997	25.439	25.535	25.384	25.103	25.230999999999998	25.218000000000004	23.491	25.465999999999998	25.622	25.479	25.612	25.32	25.281999999999996	24.948	24.705	25.061999999999998	25.209	24.701
row1783_446.2699_84	27.244	23.355999999999998	24.299	24.486	24.296	23.968000000000004	24.316999999999997	24.982	24.103	25.704	24.004	23.34	23.96	24.621	24.021	24.458000000000002	22.899	23.533	23.717	22.89	23.639	24.243000000000002	24.809	24.029	23.975	23.506	24.279	22.935	23.245	23.975	23.453000000000003	23.250999999999998	24.355	23.772	23.246	24.6	24.033	23.930999999999997	24.338	24.261	24.201999999999998	24.329	24.424	24.118000000000002	24.503	24.037	24.249000000000002	24.375	24.523000000000003	24.048000000000002	24.746	25.271	25.115	24.131	24.024	23.802	23.428	22.17	23.138	25.275	24.543000000000003	25.123	25.429000000000002	25.015	24.789	22.676	25.119	25.198	25.266	25.423000000000002
row1784_446.2748_571	27.340999999999998	25.796	25.095	23.885	25.739	24.677	24.951999999999998	25.23	24.147	26.180999999999997	24.578000000000003	22.899	25.476999999999997	25.299	22.724	22.215999999999998	24.425	24.333000000000002	23.921999999999997	24.296	24.44	24.013	25.453000000000003	24.66	24.573	25.705	24.315	24.124000000000002	24.493000000000002	25.843000000000004	24.413	24.447	24.006	22.689	23.326999999999998	25.041999999999998	24.02	24.57	24.191999999999997	23.979	22.83	24.245	23.529	23.598000000000003	24.886	23.511999999999997	24.39	24.954	24.581	24.098000000000003	26.271	23.718000000000004	26.583000000000002	21.555999999999997	23.629	24.013	20.514	24.254	23.858	26.581999999999997	25.429000000000002	25.201	25.519000000000002	23.7	23.666	23.023000000000003	24.333000000000002	22.924	24.943	24.982
row1785_447.2563_79	26.451	25.263	24.916	25.925	24.414	26.325	25.796999999999997	25.096999999999998	24.474	26.693	25.074	25.454	25.449	25.508000000000003	25.11	25.6	24.320999999999998	25.901	25.581999999999997	25.38	25.648000000000003	26.068	26.588	25.743000000000002	26.41	25.3	25.569000000000003	25.635	25.759	25.996	25.118000000000002	26.076999999999998	25.834	23.486	24.285999999999998	25.919	25.865	26.235	25.590999999999998	26.19	25.523000000000003	26.494	25.787	25.955	26.392	26.37	25.704	25.721	25.671999999999997	25.8	27.201999999999998	24.819000000000003	27.483	25.569000000000003	25.638	25.689	25.559	25.701999999999998	24.918000000000003	27.141	27.586	25.524	26.349	25.25	25.164	24.813000000000002	25.455	25.147	25.862	26.006999999999998
row1786_447.2586_520	24.176	24.090999999999998	22.248	24.293000000000003	24.058000000000003	24.728	24.122	24.224	24.158	25.263	23.1	23.945999999999998	24.622	24.35	22.228	23.389	22.348000000000003	24.088	23.892	23.736	23.761999999999997	24.215	25.002	24.018	24.747	23.997	23.486	24.0	24.276999999999997	24.701999999999998	23.175	24.375999999999998	23.614	22.468000000000004	22.831999999999997	23.868000000000002	23.56	24.293000000000003	24.144000000000002	24.035999999999998	22.185	24.62	23.416	24.011999999999997	24.746	24.669	23.671999999999997	23.769000000000002	23.372	23.738000000000003	26.098000000000003	21.498	26.235	23.441	23.377	24.098000000000003	23.836	23.945	22.351999999999997	25.987	26.404	23.881999999999998	24.921	23.261	23.151	21.35	24.153000000000002	23.362	24.494	24.816999999999997
row1787_447.3473_70	30.171	30.228	30.309	30.186	30.26	31.125	30.291	30.221999999999998	30.42	31.079	31.095	31.004	31.107	31.136	31.155	31.151	31.072	31.111	29.923000000000002	31.076999999999998	29.944000000000003	29.935	29.885	29.858	30.000999999999998	29.921999999999997	29.956999999999997	29.928	29.929000000000002	29.949	29.84	29.854	29.94	29.959	29.646	29.823	28.861	29.875	29.749000000000002	28.89	28.833000000000002	28.84	28.745	28.677	28.703000000000003	28.815	28.753	28.793000000000003	28.826	28.77	28.703000000000003	28.879	28.763	28.763	28.835	28.682	28.846999999999998	28.838	28.884	28.738000000000003	28.791	28.858	28.919	28.814	28.791999999999998	28.789	28.733	28.815	28.854	28.909000000000002
row1788_447.3473_595	27.568	27.886999999999997	27.855999999999998	27.845	27.84	28.673000000000002	27.988000000000003	27.953000000000003	28.156	28.609	28.68	28.715999999999998	28.701	28.680999999999997	28.622	28.689	28.595	28.55	27.480999999999998	28.699	27.48	27.500999999999998	27.445	27.469	27.63	27.572	27.509	27.473000000000003	27.500999999999998	27.531	27.46	27.48	27.513	27.646	27.518	27.456	26.458000000000002	27.445	27.395	26.416999999999998	26.456999999999997	26.399	24.898000000000003	26.348000000000003	26.4	26.319000000000003	26.424	26.503	26.45	26.413	26.569000000000003	26.234	26.285	26.291	26.424	26.374000000000002	26.48	26.473000000000003	26.476	26.418000000000003	26.354	26.467	26.53	26.43	26.423000000000002	26.375	26.451	26.355999999999998	26.455	26.458000000000002
row1789_448.3501_70	28.448	28.488000000000003	28.53	28.428	28.502	29.403000000000002	28.54	28.511999999999997	28.675	29.313000000000002	29.36	29.351999999999997	29.388	29.404	29.416	29.405	29.346999999999998	29.375	28.180999999999997	29.346999999999998	28.195999999999998	28.182	28.131999999999998	28.095	28.245	28.151999999999997	28.205	28.177	28.182	28.205	28.059	28.089000000000002	28.185	28.19	27.879	28.107	27.037	28.109	27.978	27.095	27.037	27.018	26.943	26.828000000000003	26.896	27.003	26.932	27.011	26.995	26.967	26.881999999999998	27.109	26.92	27.018	27.096999999999998	26.893	27.053	27.052	27.101999999999997	26.889	26.96	27.129	27.131999999999998	27.048000000000002	27.019000000000002	26.999000000000002	26.991	27.039	27.063000000000002	27.138
row1790_448.35_594	25.894000000000002	26.191	26.121	26.086	26.121	26.956	26.273000000000003	26.208000000000002	26.416	26.910999999999998	26.941999999999997	26.980999999999998	26.974	26.941999999999997	26.889	26.945	26.87	26.819000000000003	25.74	26.969	25.77	25.802	25.715	25.756	25.9	25.835	25.779	25.79	25.805999999999997	25.820999999999998	25.683000000000003	25.709	25.733	25.864	25.737	25.708000000000002	24.723000000000003	25.656999999999996	25.572	24.612	24.691	24.616	24.669	24.436999999999998	24.583000000000002	24.458000000000002	24.646	24.693	24.673000000000002	24.625	24.746	24.52	24.521	24.425	24.653000000000002	24.534000000000002	24.725	24.774	24.769000000000002	24.655	24.546	24.776999999999997	24.816999999999997	24.741999999999997	24.724	24.534000000000002	24.726	24.82	24.701	24.627
row1791_449.2725_74	25.338	24.035999999999998	24.401	24.491999999999997	24.51	25.14	25.179000000000002	23.948	24.213	25.708000000000002	24.385	24.433000000000003	24.101	24.456	25.234	24.64	24.631	24.256	25.098000000000003	25.405	24.933000000000003	25.748	25.537	25.705	24.634	23.991999999999997	25.985	24.234	24.073	24.471999999999998	24.694000000000003	24.951	25.201999999999998	22.495	24.105999999999998	25.051	24.239	24.325	24.54	24.054000000000002	24.809	24.794	25.04	24.872	25.105	24.754	24.586	25.092	24.892	25.218000000000004	24.794	24.913	25.064	25.118000000000002	24.889	25.026	25.035999999999998	25.191999999999997	24.788	25.061999999999998	25.295	25.333000000000002	25.026999999999997	25.274	25.334	25.175	25.241999999999997	24.848000000000003	25.225	25.014
row1792_449.3531_38	25.892	25.771	25.858	26.000999999999998	25.88	26.713	25.765	25.818	26.055	26.738000000000003	26.706	26.642	26.706	26.624000000000002	26.835	26.84	26.706	26.735	25.316	26.74	25.461	25.484	25.406999999999996	25.098000000000003	25.596	25.366999999999997	25.594	25.346999999999998	25.249000000000002	25.336	25.224	25.253	25.449	25.564	25.351	25.493000000000002	24.169	25.465	25.388	24.48	24.267	24.208000000000002	24.142	23.673000000000002	24.383000000000003	24.267	24.195999999999998	24.206999999999997	24.281	24.299	24.271	24.245	24.205	24.401	24.611	24.083000000000002	24.101	24.191	24.438000000000002	24.198	24.218000000000004	24.363000000000003	24.209	24.234	24.171	24.38	24.168000000000003	24.224	24.162	24.41
row1793_449.3531_594	22.528000000000002	23.287	22.875	23.057	22.688000000000002	24.279	23.103	23.174	23.398000000000003	24.158	24.340999999999998	24.365	24.386	24.415	24.263	24.406999999999996	24.083000000000002	24.186999999999998	22.524	24.340999999999998	22.638	22.593000000000004	22.604	22.484	22.884	23.046999999999997	22.549	22.58	22.537	22.596999999999998	23.295	22.656999999999996	22.945	23.21	22.456999999999997	22.628	21.964000000000002	22.103	21.991	23.178	22.745	22.933000000000003	21.945999999999998	23.038	22.798000000000002	23.081999999999997	21.66	21.468000000000004	22.828000000000003	21.813000000000002	22.791999999999998	21.573	22.94	23.288	20.71	23.127	22.496	22.803	22.250999999999998	22.459	23.1	21.429000000000002	22.924	22.549	22.615	22.234	22.808000000000003	22.919	22.701	23.166999999999998
row1794_449.3593_106	23.851999999999997	23.864	23.892	23.725	23.46	24.303	23.41	23.715999999999998	23.362	24.484	24.63	24.587	24.428	24.653000000000002	24.761999999999997	24.7	24.264	24.516	23.689	24.69	23.651999999999997	23.469	23.695999999999998	23.954	24.051	24.199	23.840999999999998	23.601	23.805999999999997	23.928	23.480999999999998	23.391	22.888	23.885	23.355999999999998	23.554000000000002	23.088	23.474	23.605999999999998	22.840999999999998	22.794	23.15	22.963	23.486	0.0	22.729	22.859	23.153000000000002	22.951999999999998	23.021	0.0	22.909000000000002	22.566999999999997	23.081	23.195	22.947	22.899	22.938000000000002	22.209	21.774	23.336	22.849	23.055999999999997	23.112	23.087	22.886999999999997	23.081999999999997	22.930999999999997	23.219	23.259
row1795_451.0051_114	27.765	27.412	27.128	28.339000000000002	26.583000000000002	26.675	27.375999999999998	26.553	26.328000000000003	25.394000000000002	26.768	27.16	25.016	26.473000000000003	28.488000000000003	28.555999999999997	25.061	23.859	28.396	29.258000000000003	26.98	28.464000000000002	23.458000000000002	28.649	26.838	28.088	25.973000000000003	27.603	24.925	25.378	26.215	26.349	27.682	30.113000000000003	28.339000000000002	27.621	28.083000000000002	28.845	29.048000000000002	27.089000000000002	27.369	28.22	26.368000000000002	27.585	23.498	27.756999999999998	27.961	27.874000000000002	27.266	27.785	27.746	27.779	27.445	26.7	28.65	27.568	27.818	27.929000000000002	28.195	27.947	27.459	26.004	26.805	24.913	27.651999999999997	25.034000000000002	26.581	25.849	27.82	28.006999999999998
row1796_451.0132_140	27.581	27.291	26.916	26.548000000000002	26.014	26.377	27.211	27.236	26.205	24.96	26.493000000000002	26.993000000000002	24.816999999999997	25.344	28.05	28.123	24.781	0.0	27.969	29.09	28.936999999999998	28.086	23.979	28.384	26.14	27.974	25.179000000000002	27.229	26.648000000000003	0.0	26.028000000000002	26.116	27.423000000000002	30.058000000000003	29.309	27.679000000000002	27.947	28.596	28.041999999999998	28.01	27.238000000000003	27.816999999999997	26.732	27.153000000000002	27.15	27.456999999999997	27.557	27.612	28.166	27.346	27.338	27.51	26.651999999999997	25.500999999999998	28.285	27.09	27.615	27.464000000000002	28.033	27.839000000000002	26.372	25.671999999999997	26.805	26.143	27.183000000000003	26.439	25.679000000000002	27.631	27.445	27.581999999999997
row1797_451.2247_91	31.855	29.951	29.8	30.416999999999998	30.956999999999997	30.145	30.295	30.535999999999998	29.418000000000003	31.965999999999998	30.099	29.375	30.772	31.18	28.526	28.982	29.825	29.831	29.19	30.129	29.982	29.851	31.096	29.805999999999997	30.018	30.584	30.355	29.279	29.303	30.322	29.857	29.733	29.835	28.715999999999998	28.016	30.726999999999997	30.412	30.325	29.916	30.175	29.656	30.596	29.715999999999998	29.746	30.56	30.419	30.647	31.015	30.7	30.589000000000002	31.868000000000002	29.868000000000002	32.224000000000004	29.293000000000003	30.003	30.426	29.414	30.287	29.938000000000002	32.134	31.462	30.933000000000003	31.184	30.019000000000002	29.87	28.921999999999997	30.348000000000003	29.156	30.895	30.978
row1798_451.2305_100	31.886	29.910999999999998	29.774	30.427	30.949	30.144000000000002	30.302	30.53	29.399	32.021	30.113000000000003	29.348000000000003	30.738000000000003	31.213	29.576	28.993000000000002	29.826999999999998	29.829	29.179000000000002	30.143	29.944000000000003	29.884	31.144000000000002	29.769000000000002	30.029	30.611	30.364	29.263	29.299	30.368000000000002	29.855999999999998	29.746	29.824	28.730999999999998	27.965999999999998	30.737	30.386999999999997	30.343000000000004	29.896	30.133000000000003	29.646	30.609	29.691999999999997	29.747	30.565	30.406	30.65	31.026999999999997	30.715	30.58	31.954	29.866	32.3	29.326999999999998	29.983	30.425	29.453000000000003	30.276999999999997	29.916999999999998	32.23	31.486	30.963	31.204	30.026	29.846999999999998	28.956999999999997	30.351999999999997	29.261	30.927	31.011999999999997
